Event.Id,Event.Date,Location,Make,Model,Engine.Type,Total.Fatal.Injuries,Total.Serious.Injuries,Broad.phase.of.flight,Aircraft.Category,Number.of.Engines
20040419X00483,2004-03-21,"WAHOO, NE",Beech,F33A,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040324X00363,2004-03-21,"SPRINGFIELD, MO",Cessna,172A,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040419X00476,2004-03-22,"GARDNER, KS",Cessna,150J,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20040419X00481,2004-03-24,"NORWOOD, MA",Piper,PA-28-180,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040408X00434,2004-03-25,"LOUISVILLE, KY",Piper,PA-28-181,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040331X00409,2004-03-26,"MATTAWA, WA",Rockwell,S-2R,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040408X00433,2004-03-27,"FARMINGDALE, NY",Hughes,269B,Reciprocating,0.0,0.0,Maneuvering,Helicopter,1.0
20040330X00386,2004-03-27,"SLIDELL, LA",Stinson,108-1,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040408X00431,2004-03-28,"PERKASIE, PA",Cessna,182T,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040419X00484,2004-03-28,"ABERDEEN, SD",Cessna,C-180,Reciprocating,0.0,0.0,Descent,Airplane,1.0
20040413X00457,2004-03-28,"LOWNDESBORO, AL",Dantzer Lawrence L,Rans S-12,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040427X00517,2004-03-31,"LA VERNE, CA",Piper,PA34-200,Reciprocating,0.0,0.0,Approach,Airplane,2.0
20040413X00458,2004-03-31,"LONG LAKE, WI",Cessna,180,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040508X00574,2004-04-02,"California City, CA",Cessna,177,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040423X00504,2004-04-03,"STATESBORO, GA",Cessna,172N,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20040429X00534,2004-04-06,"MONTAGUE, CA",Beech,95-A55,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040508X00575,2004-04-07,"MCKINLEYVILLE, CA",Piper,PA-38-112,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040603X00722,2004-04-07,"HAMILTON, OH",Cessna,152,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040426X00514,2004-04-08,"FRIONA, TX",Ayres,S2R-T34,Turbo Prop,0.0,0.0,Landing,Airplane,1.0
20040504X00551,2004-04-08,"WATKINS, CO",Eurocopter France,EC 130 B4,Turbo Shaft,0.0,0.0,Maneuvering,Helicopter,1.0
20040422X00498,2004-04-09,"WESTFIELD, MA",Cessna,172P,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040603X00724,2004-04-09,"LEXINGTON, KY",Waco,ASO,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040413X00453,2004-04-09,"Denver, CO",Beech,1900D,Turbo Prop,0.0,0.0,Cruise,Airplane,2.0
20040427X00520,2004-04-10,"FRIDAY HARBOR, WA",Yakovlev,Yak 54,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040503X00549,2004-04-10,"BRIDGEPORT, CT",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040429X00535,2004-04-10,"BOGALUSA, LA",Cessna,172K,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040508X00577,2004-04-12,"LONG BEACH, CA",Cessna,172S,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040430X00541,2004-04-12,"GRASS VALLEY, CA",Aeronca,65-TAC,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040508X00576,2004-04-12,"GARBERVILLE, CA",Cessna,182C,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040504X00552,2004-04-14,"LAS VEGAS, NM",Cessna,180A,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040504X00554,2004-04-14,"NEPHI, UT",Robinson,R22,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
20040427X00515,2004-04-14,"COLUMBIA, MO",Piper,PA-28-180,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040423X00505,2004-04-15,"CARTHAGE, TN",Aeronca,7AC,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040430X00536,2004-04-16,"KENNEDY, NY",Andrews,Zenith Tri-Z,Reciprocating,0.0,1.0,Approach,Airplane,1.0
20040506X00567,2004-04-16,"HASTINGS, MN",Cessna,A185E,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040510X00580,2004-04-17,"KEY WEST, FL",Cessna,172S,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040429X00532,2004-04-17,"LAKE IN THE HIL, IL",Beech,C23,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040430X00540,2004-04-18,"MINDEN, NV",Piper,PA-22-150,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040527X00674,2004-04-21,"WILLOUGHBY, OH",Piper,PA-34-220T,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20040504X00553,2004-04-21,"DURANGO, CO",Cessna,182K,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040603X00723,2004-04-21,"San Angelo, TX",Air Tractor,AT-502B,Turbo Prop,0.0,0.0,Takeoff,Airplane,1.0
20040510X00579,2004-04-22,"LONG BEACH, CA",Robinson,R22B,Reciprocating,0.0,0.0,Maneuvering,Helicopter,1.0
20040426X00512,2004-04-22,"MINNEAPOLIS, MN",Piper,PA-18-150,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040511X00586,2004-04-23,"DELCO, NC",Piper,PA-28R-200,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040524X00635,2004-04-24,"LYONS, CO",Cessna,172N,Reciprocating,0.0,0.0,Descent,Airplane,1.0
20040504X00555,2004-04-24,"SHAKOPEE, MN",Robinson,R22 Beta,Reciprocating,0.0,0.0,Maneuvering,Helicopter,1.0
20040506X00568,2004-04-24,"FLUSHING, MI",Aeronca,7AC,Reciprocating,0.0,1.0,Approach,Airplane,1.0
20040527X00679,2004-04-25,"GALT, CA",Piper,PA-28R-200,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040527X00680,2004-04-25,"LINCOLN, CA",Cessna,172N,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20040608X00755,2004-04-27,"SQUAW VALLEY, CA",Robinson,R22 Beta II,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
20040506X00572,2004-04-27,"ROCHESTER, MN",Robinson,R22 Beta,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
20040520X00617,2004-04-28,"FREDERICKSBURG, VA",Bolger Scott,RV-6A,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040524X00633,2004-04-28,"CEDARTOWN, GA",Piper,PA-18,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040603X00719,2004-04-29,"FRONT ROYAL, VA",Mooney,M20C,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040518X00609,2004-04-29,"COLUMBUS, OH",Cessna,C-152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040526X00670,2004-04-29,"ATHENS, GA",Beech,D95A,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20040622X00852,2004-04-30,"REDMOND, OR",Mooney,M-20J,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20040524X00647,2004-04-30,"TAUNTON, MA",Cessna,305 A,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040608X00754,2004-05-01,"PHOENIX, AZ",Cessna,182K,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040519X00614,2004-05-01,"HARRISONVILLE, MO",Cessna,172K,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040524X00636,2004-05-01,"PHILADELPHIA, MS",Sawyer,Skybolt,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040608X00745,2004-05-03,"WINDER, GA",Beech,BE-65 (LF-23F),Reciprocating,0.0,1.0,Descent,Airplane,2.0
20040511X00584,2004-05-03,"Goldthwaite, TX",Cessna,150E,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040602X00713,2004-05-04,"ODESSA, FL",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040507X00573,2004-05-05,"SCHAUMBURG, IL",Cessna,172P,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040524X00637,2004-05-05,"Falcon, CO",Ercoupe (eng & Research Corp.),415G,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040527X00675,2004-05-06,"POTTSTOWN, PA",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040603X00725,2004-05-06,"FORT PIERCE, FL",Beech,H35,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040524X00645,2004-05-08,"DEKALB, IL",Piper,PA-28RT-201,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040524X00638,2004-05-08,"GENESEE DEPOT, WI",Robinson,R22 Beta,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
20040520X00624,2004-05-08,"MAYETTA, KS",Villeneuve,RV-3,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040524X00641,2004-05-09,"HARTFORD, WI",Piper,PA-12,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040615X00794,2004-05-12,"HALIFAX, MA",Aviat,A-1B,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040615X00795,2004-05-13,"WAUSEON, OH",Fraker,Mustang II,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040610X00776,2004-05-13,"TUCSON, AZ",Piper,PA-28-161,Reciprocating,0.0,0.0,Taxi,Airplane,1.0
20040616X00820,2004-05-13,"GRANTHAM, NC",Loehle Ent.,2/3 Earlybird Jenny,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040617X00832,2004-05-14,"SACRAMENTO, KY",Cessna,150,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040616X00810,2004-05-14,"KINGMAN, AZ",Cessna,180,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040717X01003,2004-05-15,"GUALALA, CA",Beech,A60,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20040520X00626,2004-05-15,"FORT LEAVENWORT, KS",Cessna,172C,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040604X00736,2004-05-17,"PEMBROKE PINES, FL",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040616X00811,2004-05-18,"CHANDLER, AZ",Piper,PA-18-150,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040616X00824,2004-05-18,"MONTROSE, CO",Wilford J. Tolman,Kitfox 6,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040617X00827,2004-05-18,"PEACHTREE CITY, GA",Stinson,SR-8E,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040524X00642,2004-05-19,"SOUTH ST. PAUL, MN",Cessna,180J,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040525X00668,2004-05-20,"PALMDALE, CA",Bell,206L-3,Turbo Shaft,0.0,0.0,Maneuvering,Helicopter,1.0
20040616X00822,2004-05-20,"HAWTHORNE, CA",Cessna,R172K,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040629X00882,2004-05-20,"LIVERMORE, CA",Piper,PA-34-200T,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20040616X00809,2004-05-22,"NORTH LAS VEGAS, NV",American Blimp Corporation,A-1-50,Reciprocating,0.0,0.0,Taxi,Blimp,2.0
20040616X00802,2004-05-22,"FLAGLER, CO",Piper,PA-25-235,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040617X00833,2004-05-23,"GREENE, RI",Grumman American,AA-5,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040616X00814,2004-05-23,"BOULDER CITY, NV",Glenn L Smith,RV-8,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040528X00683,2004-05-23,"CHAMBLEE, GA",Beech,BE-24,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040628X00873,2004-05-24,"BEEDEVILLE, AR",Air Tractor,AT-402,Turbo Prop,0.0,0.0,Landing,Airplane,1.0
20040616X00801,2004-05-24,"LAMAR, CO",Cessna,T188C,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040615X00796,2004-05-25,"NEW CASTLE, PA",Cessna,120,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040729X01090,2004-05-26,"TARZAN, TX",Air Tractor,AT-502,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040729X01091,2004-05-26,"OKLAHOMA CITY, OK",Beech,BE-58P,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20040709X00943,2004-05-26,"ACME, MI",Kauffman,Bede IV,Reciprocating,0.0,0.0,Climb,Airplane,1.0
20040624X00860,2004-05-29,"WARREN, VT",Mooney,M20R,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040624X00859,2004-05-29,"WORCESTER, MA",Cessna,172M,Reciprocating,0.0,1.0,Landing,Airplane,1.0
20040729X01098,2004-05-29,"CARTHAGE, MS",Piper,PA-38-112,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040616X00813,2004-05-31,"GRAND CANYON, AZ",Cessna,177B,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040628X00875,2004-06-01,"MIDLAND, MI",Cessna,150,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20040717X00998,2004-06-02,"DUNSMUIR, CA",Piper,PA-28-181,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040717X01002,2004-06-02,"MINDEN, NV",Cessna,A188A,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040624X00858,2004-06-04,"MILWAUKEE, WI",Cessna,172P,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20040628X00877,2004-06-04,"WICHITA, KS",Cessna,T210L,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040701X00895,2004-06-04,"SAVANNAH, TN",Taylorcraft,DC-65,Reciprocating,0.0,1.0,Approach,Airplane,1.0
20040622X00851,2004-06-05,"BRENTWOOD, CA",Schweizer,269C-1,Reciprocating,0.0,0.0,Maneuvering,Helicopter,1.0
20040628X00876,2004-06-05,"BELOIT, WI",Merkel,Acro Sport II,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040617X00831,2004-06-06,"FOREST LAKE, MN",Cessna,150F,Reciprocating,0.0,0.0,Descent,Airplane,1.0
20040624X00865,2004-06-06,"FORT SCOTT, KS",Doerr Raymond R,RV-9A,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040617X00828,2004-06-06,"HAMBERG, ND",Cessna,TR182,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040707X00913,2004-06-06,"DECATUR, AL",Cessna,150,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040729X01100,2004-06-07,"LAKE WALES, FL",Piper,PA-28-140,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040729X01099,2004-06-08,"LA BELLE, FL",Cessna,182H,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040707X00919,2004-06-09,"ELYRIA, OH",Cessna,152,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040709X00941,2004-06-10,"GOLDEN, MO",Mooney,M20C,Reciprocating,0.0,1.0,Landing,Airplane,1.0
20040709X00938,2004-06-10,"HILLSBORO, ND",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040618X00834,2004-06-10,"HOPE, ND",Grumman-schweizer,G-164B,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040629X00879,2004-06-11,"LANCASTER, TX",Ruehle,Glastar,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040709X00940,2004-06-12,"JOLIET, IL",Luscombe,8E,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040616X00808,2004-06-12,"DOVER, TN",Cessna,172N,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040717X00997,2004-06-13,"ANZA, CA",Piper,PA-28-180,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040701X00897,2004-06-13,"ENGLEWOOD, CO",Schweizer,269C,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
20040714X00977,2004-06-13,"HAYS, KS",Youkey,Lancair 235,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040628X00878,2004-06-13,"WAUKESHA, WI",Maule,MX7235,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040714X00973,2004-06-13,"MERIDIANVILLE, AL",Cessna,172,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040714X00974,2004-06-13,"Fort Collins, CO",Northwing,WS2,Reciprocating,0.0,1.0,Climb,Ultralight,1.0
20040623X00853,2004-06-14,"Kodiak, AK",Beech,C-45H,Turbo Prop,1.0,0.0,Go-around,Airplane,2.0
20040803X01139,2004-06-16,"HOOD RIVER, OR",Steward Rocky,162F,Reciprocating,0.0,0.0,Cruise,Helicopter,1.0
20040803X01141,2004-06-16,"NAMPA, ID",Fetherolf,Hatz CB-1,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040729X01092,2004-06-16,"MCKINNEY, TX",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040630X00891,2004-06-16,"MOUNT PLEASANT, MI",Cessna,150H,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040708X00925,2004-06-17,"THE SEA RANCH, CA",Vans Aircraft,RV-9A,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040712X00949,2004-06-18,"LOGANTON, PA",Stearman,4E,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040708X00926,2004-06-19,"LINCOLN, CA",Fairchild,24R-40,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040722X01037,2004-06-19,"ELLIJAY, GA",Cessna,T210N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040721X01020,2004-06-19,"KENNESAW, GA",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040713X00960,2004-06-19,"Lapeer, MI",Bracken,CB540,Reciprocating,0.0,1.0,Cruise,Airplane,1.0
20040716X00994,2004-06-20,"MT. VERNON, IL",Cessna,401,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20040716X00993,2004-06-20,"CARMI, IL",Champion,7FC,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040729X01095,2004-06-20,"COLUMBIA, TN",Beech,A23,Reciprocating,0.0,1.0,Takeoff,Airplane,1.0
20040726X01061,2004-06-20,"GULF SHORES, AL",Piper,PA-25-235,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040803X01138,2004-06-21,"FLORENCE, OR",Champion,7GCB,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040723X01048,2004-06-21,"HARTFORD, CT",Cessna,172R,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040723X01046,2004-06-23,"SPRINGFIELD, OH",Cessna,172P,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040714X00968,2004-06-23,"MANKATO, MN",Bellanca,8GCBC,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040709X00942,2004-06-23,"HUTCHINSON, MN",Grumman,G-164A,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040707X00922,2004-06-23,"BRITTON, SD",Air Tractor,AT-401,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040729X01093,2004-06-24,"KERRVILLE, TX",Mooney,M20R,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040708X00928,2004-06-26,"GLENDALE, AZ",Cessna,172S,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040716X00995,2004-06-26,"SAGINAW, MI",Beech,23,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040712X00955,2004-06-26,"FISHERS, IN",Cessna,172S,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040712X00946,2004-06-27,"DEEP RIVER, CT",Lake,LA-250,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040709X00939,2004-06-29,"CASA GRANDE, AZ",Bellanca,7KCAB,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040730X01112,2004-06-29,"THOMASVILLE, GA",Mooney,M-20E,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040728X01085,2004-06-30,"STEVENSVILLE, MD",Cessna,172S,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040825X01280,2004-06-30,"WILLISTON, FL",William K. Crawford,Tango 2,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040709X00936,2004-06-30,"GREEN BAY, WI",Beech,200,Turbo Prop,0.0,0.0,Takeoff,Airplane,2.0
20040803X01127,2004-06-30,"PALMYRA, WI",Peck,Vans RV-4,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20040714X00972,2004-07-01,"MANSFIELD, OH",Henes,Zenair CH 701,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040721X01022,2004-07-01,"KNOX, IN",Cessna,310P,Reciprocating,0.0,0.0,Landing,Airplane,2.0
20040708X00933,2004-07-01,"Scottsdale, AZ",Eurocopter,AS-350-B2,Turbo Shaft,0.0,0.0,Descent,Helicopter,1.0
20040802X01121,2004-07-02,"HILLSBORO, AL",Air Tractor,AT-402A,Turbo Prop,0.0,0.0,Maneuvering,Airplane,1.0
20040804X01147,2004-07-03,"NORTH CREEK, NY",Bellanca,7ECA,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040810X01183,2004-07-03,"CHEYENNE, WY",Cessna,T210J,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040809X01172,2004-07-03,"LAKE CITY, MI",Ercoupe (eng & Research Corp.),415C,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040803X01136,2004-07-04,"MALLARD CREEK, ID",Cessna,T210M,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040726X01060,2004-07-04,"ANDOVER, NJ",Luscombe,8F,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040716X00996,2004-07-04,"RUSH CITY, MN",Piper,PA28-140,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040810X01180,2004-07-04,"La Junta, CO",Cessna,172E,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20040803X01137,2004-07-05,"HILLSBORO, OR",Robinson,R22 Mariner,Reciprocating,0.0,0.0,Descent,Helicopter,1.0
20040810X01181,2004-07-05,"LIMON, CO",Aeronca,7AC,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040810X01182,2004-07-05,"LARAMIE, WY",Cessna,172N,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040803X01129,2004-07-05,"LANSING, IL",Waco,YMF-FSC,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040901X01338,2004-07-05,"LAKE CITY, MI",Piper,PA-18-150,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040803X01128,2004-07-05,"LANCASTER, WI",Cessna,182N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040727X01080,2004-07-07,"CHEMEHUEVI, CA",Cessna,172N,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040805X01151,2004-07-08,"CASCADE, ID",Ammeter,RV-6,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040729X01094,2004-07-08,"WEINER, AR",Cessna,180E,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040729X01104,2004-07-08,"FERNANDINA, FL",Cessna,172 RG,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040727X01079,2004-07-09,"CLEAR LAKE, MN",Texas Helicopter,M-74,Reciprocating,0.0,0.0,Landing,Helicopter,1.0
20040810X01184,2004-07-10,"FARMINGTON, NM",Mooney Aircraft Corp,M20S,Reciprocating,0.0,0.0,Go-around,Airplane,1.0
20040810X01186,2004-07-10,"MEEKER, CO",Whitlock,Rotorway Exec 162F,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040817X01234,2004-07-10,"DAYTON, TN",Glassic Composites,SQ-2000 XL,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040813X01212,2004-07-10,"WALTERBORO, SC",Cessna,182A,Reciprocating,0.0,0.0,Descent,Airplane,1.0
20040730X01115,2004-07-10,"TALLASSEE, AL",Piper,PA-28-161,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040809X01163,2004-07-11,"BEVERLY, MA",Robinson,R-44 II,Reciprocating,0.0,0.0,Maneuvering,Helicopter,1.0
20040724X01057,2004-07-11,"CALIFORNIA CITY, CA",Cessna,R182,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040805X01153,2004-07-11,"AUBURN, CA",Boeing,A 75N1,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040818X01247,2004-07-11,"CHAMBLEE, GA",Cessna,172,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040716X00992,2004-07-11,"BETTLES, AK",Cessna,180J,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040805X01152,2004-07-12,"WAITSBURG, WA",Air Tractor Inc.,AT-301,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040806X01159,2004-07-12,"PACOIMA, CA",Manoucher,Lancair 360 MKII,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040804X01143,2004-07-12,"Sarasota, FL",Raytheon Corporate Jets,Beechjet 400A,Turbo Fan,0.0,0.0,Descent,Airplane,2.0
20040724X01058,2004-07-15,"LIHUE, HI",Mcdonnell Douglas,369FF,Turbo Shaft,0.0,0.0,Maneuvering,Helicopter,1.0
20040813X01221,2004-07-15,"LAKE ELMO, MN",Selby Dean,KR-2-SS,Reciprocating,0.0,0.0,Approach,Airplane,1.0
20040810X01179,2004-07-16,"CUT BANK, MT",Cessna,A185F,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040810X01178,2004-07-16,"LA CENTER, WA",Cessna,150L,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040729X01089,2004-07-16,"HAVANA, AR",Grumman,G-164,Reciprocating,0.0,1.0,Maneuvering,Airplane,1.0
20040819X01255,2004-07-16,"TILLER, AR",Grumman,G-164C,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040729X01102,2004-07-16,"Fryeburg, ME",Aviat,A-1A,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040730X01118,2004-07-17,"OKEECHOBEE, FL",Piper,PA-28,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040929X01517,2004-07-18,"ALLEN, TX",Lindstrand Balloons,90A,Unknown,0.0,0.0,Taxi,Balloon,0.0
20040819X01254,2004-07-20,"FOLEY, AL",Piper,PA 25,Reciprocating,0.0,0.0,Maneuvering,Airplane,1.0
20040818X01242,2004-07-20,"Conroe, TX",Rotorway,Exec,Reciprocating,0.0,0.0,Maneuvering,Helicopter,1.0
20040820X01263,2004-07-21,"MITCHELLVILLE, MD",Cessna,182R,Reciprocating,0.0,0.0,Landing,Airplane,1.0
20040813X01220,2004-07-21,"MERRILL, WI",Luscombe,8A,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040816X01226,2004-07-21,"PALMER, AK",Piper,J3C,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040825X01282,2004-07-22,"MODEL, CO",Piper,PA-24-250,Reciprocating,0.0,0.0,Cruise,Airplane,1.0
20040831X01333,2004-07-22,"KOTZEBUE, AK",Piper,J5A,Reciprocating,0.0,0.0,Takeoff,Airplane,1.0
20040820X01267,2004-07-23,"SEQUIM, WA",Bellanca,7GCAA,Reciprocating,0.0,0.0,Landing,Airplane,1.0
